Name,Link,Information
The Maze Runner (The Maze Runner #1),https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,"{'Price': '£20.93', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Nanny Diaries (Nanny #1),https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,"{'Price': '£52.53', 'Category': 'Womens Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The New Guy (and Other Senior Year Distractions),https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,"{'Price': '£44.92', 'Category': 'Young Adult', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Lonely Ones,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,"{'Price': '£43.59', 'Category': 'Childrens', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Under the Banner of Heaven: A Story of Violent Faith,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,"{'Price': '£30.00', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Nightingale,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,"{'Price': '£26.26', 'Category': 'Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Obsession,https://books.toscrape.com/catalogue/the-obsession_268/index.html,"{'Price': '£45.43', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Paris Wife,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,"{'Price': '£36.80', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Picture of Dorian Gray,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,"{'Price': '£29.70', 'Category': 'Classics', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Purest Hook (Second Circle Tattoos #3),https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,"{'Price': '£12.25', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Purpose Driven Life: What on Earth Am I Here for?,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,"{'Price': '£37.19', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Red Tent,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,"{'Price': '£35.66', 'Category': 'Historical Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Rest Is Noise: Listening to the Twentieth Century,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,"{'Price': '£34.77', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,"{'Price': '£42.57', 'Category': 'Biography', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,"{'Price': '£23.21', 'Category': 'Travel', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Rose & the Dagger (The Wrath and the Dawn #2),https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,"{'Price': '£58.64', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,"{'Price': '£55.55', 'Category': 'Sequential Art', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Silkworm (Cormoran Strike #2),https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,"{'Price': '£23.05', 'Category': 'Mystery', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,"{'Price': '£10.92', 'Category': 'Science Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,"{'Price': '£47.80', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Husband's Secret,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,"{'Price': '£52.51', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Devil Wears Prada (The Devil Wears Prada #1),https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,"{'Price': '£44.29', 'Category': 'Womens Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,"{'Price': '£57.35', 'Category': 'Science', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,"{'Price': '£13.03', 'Category': 'Science', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Day the Crayons Came Home (Crayons),https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,"{'Price': '£26.33', 'Category': 'Childrens', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Demon-Haunted World: Science as a Candle in the Dark,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,"{'Price': '£52.25', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Exiled,https://books.toscrape.com/catalogue/the-exiled_247/index.html,"{'Price': '£43.45', 'Category': 'Mystery', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
"The End of Faith: Religion, Terror, and the Future of Reason",https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,"{'Price': '£22.13', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,"{'Price': '£57.48', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Girl Who Played with Fire (Millennium Trilogy #2),https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,"{'Price': '£22.14', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Girl with All the Gifts,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,"{'Price': '£49.47', 'Category': 'Horror', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Giver (The Giver Quartet #1),https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,"{'Price': '£12.30', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Goldfinch,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,"{'Price': '£43.58', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Guernsey Literary and Potato Peel Pie Society,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,"{'Price': '£49.53', 'Category': 'Historical Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Guns of August,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,"{'Price': '£14.54', 'Category': 'History', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Infinities,https://books.toscrape.com/catalogue/the-infinities_257/index.html,"{'Price': '£27.41', 'Category': 'Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"The Land of 10,000 Madonnas",https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,"{'Price': '£29.64', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
The Last Painting of Sara de Vos,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,"{'Price': '£55.55', 'Category': 'Historical Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,"{'Price': '£33.92', 'Category': 'Business', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Da Vinci Code (Robert Langdon #2),https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,"{'Price': '£22.96', 'Category': 'Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Cuckoo's Calling (Cormoran Strike #1),https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,"{'Price': '£19.21', 'Category': 'Mystery', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Shopaholic & Baby (Shopaholic #5),https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,"{'Price': '£46.45', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Soldier (Talon #3),https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,"{'Price': '£24.72', 'Category': 'Fantasy', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Something Blue (Darcy & Rachel #2),https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,"{'Price': '£54.62', 'Category': 'Womens Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Something Borrowed (Darcy & Rachel #1),https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,"{'Price': '£48.96', 'Category': 'Womens Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Spilled Milk: Based on a True Story,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,"{'Price': '£49.51', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Stiff: The Curious Lives of Human Cadavers,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,"{'Price': '£36.74', 'Category': 'Nonfiction', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,"{'Price': '£25.83', 'Category': 'Science', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Art of Fielding,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,"{'Price': '£22.10', 'Category': 'Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,"{'Price': '£34.32', 'Category': 'Food and Drink', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
The Autobiography of Malcolm X,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,"{'Price': '£23.43', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Case for Christ (Cases for Christianity),https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,"{'Price': '£47.84', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Blind Side: Evolution of a Game,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,"{'Price': '£53.71', 'Category': 'Add a comment', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Book of Basketball: The NBA According to The Sports Guy,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,"{'Price': '£44.84', 'Category': 'Sports and Games', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Book Thief,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,"{'Price': '£53.49', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Cat in the Hat (Beginner Books B-1),https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,"{'Price': '£16.26', 'Category': 'Childrens', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
The Catcher in the Rye,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,"{'Price': '£24.55', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
The Complete Poems,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,"{'Price': '£41.32', 'Category': 'Add a comment', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,"{'Price': '£26.78', 'Category': 'Classics', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Running with Scissors,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,"{'Price': '£12.91', 'Category': 'Autobiography', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Rogue Lawyer (Rogue Lawyer #1),https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,"{'Price': '£50.11', 'Category': 'Add a comment', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
"Saga, Volume 3 (Saga (Collected Editions) #3)",https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,"{'Price': '£21.57', 'Category': 'Sequential Art', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Sarah's Key,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,"{'Price': '£46.29', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,"{'Price': '£41.67', 'Category': 'Nonfiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Scarlet (The Lunar Chronicles #2),https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,"{'Price': '£14.57', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Seven Brief Lessons on Physics,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,"{'Price': '£30.60', 'Category': 'Science', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Outliers: The Story of Success,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,"{'Price': '£14.16', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
One for the Money (Stephanie Plum #1),https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,"{'Price': '£32.87', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Original Fake,https://books.toscrape.com/catalogue/original-fake_203/index.html,"{'Price': '£31.45', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Persepolis: The Story of a Childhood (Persepolis #1-2),https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,"{'Price': '£39.13', 'Category': 'Sequential Art', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Packing for Mars: The Curious Science of Life in the Void,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,"{'Price': '£56.68', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Orange Is the New Black,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,"{'Price': '£24.61', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,"{'Price': '£43.63', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Quiet: The Power of Introverts in a World That Can't Stop Talking,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,"{'Price': '£43.55', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Red: The True Story of Red Riding Hood,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,"{'Price': '£28.54', 'Category': 'Childrens', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Ready Player One,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,"{'Price': '£19.07', 'Category': 'Science Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Rework,https://books.toscrape.com/catalogue/rework_212/index.html,"{'Price': '£44.88', 'Category': 'Business', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Seven Days in the Art World,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,"{'Price': '£52.33', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Reservations for Two,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,"{'Price': '£11.10', 'Category': 'Romance', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Midnight Riot (Peter Grant/ Rivers of London - books #1),https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,"{'Price': '£55.46', 'Category': 'Fantasy', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,"{'Price': '£57.83', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Morning Star (Red Rising #3),https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,"{'Price': '£29.40', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Naked,https://books.toscrape.com/catalogue/naked_197/index.html,"{'Price': '£31.69', 'Category': 'Humor', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Notes from a Small Island (Notes From a Small Island #1),https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,"{'Price': '£40.17', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Neither Here nor There: Travels in Europe,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,"{'Price': '£38.95', 'Category': 'Travel', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Night (The Night Trilogy #1),https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,"{'Price': '£13.51', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Lady Renegades (Rebel Belle #3),https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,"{'Price': '£53.04', 'Category': 'Young Adult', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,"{'Price': '£55.50', 'Category': 'Humor', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"Lean In: Women, Work, and the Will to Lead",https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,"{'Price': '£25.02', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Life After Life,https://books.toscrape.com/catalogue/life-after-life_187/index.html,"{'Price': '£26.13', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Legend (Legend #1),https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,"{'Price': '£43.69', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Letter to a Christian Nation,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,"{'Price': '£22.20', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Life Without a Recipe,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,"{'Price': '£59.04', 'Category': 'Autobiography', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Let's Pretend This Never Happened: A Mostly True Memoir,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,"{'Price': '£45.11', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,"{'Price': '£33.26', 'Category': 'Science Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Lila (Gilead #3),https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,"{'Price': '£12.47', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Lust & Wonder,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,"{'Price': '£11.87', 'Category': 'Autobiography', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Me Talk Pretty One Day,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,"{'Price': '£57.60', 'Category': 'Autobiography', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Manuscript Found in Accra,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,"{'Price': '£34.98', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Golden (Heart of Dread #3),https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,"{'Price': '£42.21', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Gone Girl,https://books.toscrape.com/catalogue/gone-girl_162/index.html,"{'Price': '£37.60', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Gratitude,https://books.toscrape.com/catalogue/gratitude_163/index.html,"{'Price': '£26.66', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
"Grayson, Vol 3: Nemesis (Grayson #3)",https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,"{'Price': '£42.72', 'Category': 'Sequential Art', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Green Eggs and Ham (Beginner Books B-16),https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,"{'Price': '£10.79', 'Category': 'Childrens', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Heir to the Sky,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,"{'Price': '£44.07', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
Holidays on Ice,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,"{'Price': '£51.07', 'Category': 'Humor', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Horrible Bear!,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,"{'Price': '£37.52', 'Category': 'Childrens', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
House of Leaves,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,"{'Price': '£54.89', 'Category': 'Horror', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,"{'Price': '£43.70', 'Category': 'History', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,"{'Price': '£33.14', 'Category': 'Food and Drink', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,"{'Price': '£28.88', 'Category': 'Nonfiction', 'Rating': 'Two stars', 'Availability': 'In stock (3 available)'}"
I've Got Your Number,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,"{'Price': '£19.69', 'Category': 'Womens Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
If I Run (If I Run #1),https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,"{'Price': '£49.97', 'Category': 'Christian Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (3 available)'}"
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,"{'Price': '£28.85', 'Category': 'Nonfiction', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
Inferno (Robert Langdon #4),https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,"{'Price': '£41.00', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Into the Wild,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,"{'Price': '£56.70', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (3 available)'}"
Is Everyone Hanging Out Without Me? (And Other Concerns),https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,"{'Price': '£20.11', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (3 available)'}"
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,"{'Price': '£42.38', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
Jurassic Park (Jurassic Park #1),https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,"{'Price': '£44.97', 'Category': 'Fiction', 'Rating': 'One stars', 'Availability': 'In stock (3 available)'}"
